,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
130,Piotr | Müller,ECR,PL,257080,257080," – Panie Przewodniczący! Co do zasady cyfryzacja jest oczywiście dobrym kierunkiem, gdy powoduje, że rozwiązujemy pewnego rodzaju nadregulacje, gdy upraszczamy przepisy prawa i wykorzystujemy ją do tego, aby po prostu było mniej obowiązków administracyjnych. Niestety mam wrażenie, że w tym dokumencie pojawia się też ta druga część cyfryzacji czy argumentów, które przy cyfryzacji się pojawiają: nowe obowiązki, tylko że w cyfrowej formie. To nie jest dobre rozwiązanie. To nie jest dobre rozwiązanie w przypadku, gdy oznacza dodatkowe obowiązki dla europejskich firm. Mówię tutaj między innymi o dodatkowych obowiązkach dotyczących raportowania śladu środowiskowego czy wszystkich elementów związanych z Zielonym Ładem i realizacją tych obowiązków, które powinniśmy usunąć z systemu prawnego, a nie nakazywać ich raportowanie w sprawozdaniach cyfrowych przez kolejne dekady.
Tak naprawdę nasz brak konkurencyjności wynika z dwóch powodów: jeden to jest oczywiście konkurencja, w dobrym tego słowa znaczeniu, która w międzynarodowym środowisku oczywiście istnieje. Drugim powodem jest ograniczanie naszej konkurencyjności przez przepisy wewnętrzne Unii Europejskiej, poprzez Zielony Ład, wyższe ceny energii, poprzez różnego rodzaju regulacje, które powodują, że nasze firmy mają wyższe ceny produkcji. I na tym powinniśmy się skupić.
Na koniec dam jeden przykład: ostatnio słusznie wprowadziliśmy dodatkowe opłaty za stal spoza Unii Europejskiej, ale naszym głównym celem powinno być ograniczenie kosztów produkcji stali w Europie, a nie tylko ograniczenie jej importu z zagranicy.",
131,Kamila | Gasiuk-Pihowicz,PPE,PL,257032,257032," – Panie Przewodniczący, szanowni Państwo, zanim przyjmiemy nowe przepisy, musimy skupić się wpierw na egzekwowaniu tych obecnie istniejących. Koszt nieskutecznego egzekwowania unijnych przepisów dotyczących bezpieczeństwa produktów wynosi około 11,5 miliarda euro rocznie. Tylko w odniesieniu do możliwych do usunięcia wypadków. Szkodliwe praktyki handlowe w internecie kosztują unijnych konsumentów kolejne prawie 8 miliardów euro rocznie. Dlatego najpierw skupmy się na ograniczeniu tych kosztów, wykorzystując narzędzia, które już posiadamy. Nadchodzące akty uczciwości cyfrowej nie mogą być kolejną odsłoną Digital Service Act.
Zamiast tworzyć nowe przepisy, powinniśmy na przykład opracować wytyczne, które wyjaśnią, jak wdrażać te już obowiązujące. Takie wytyczne nie powinny dodatkowo komplikować sytuacji ani być próbą przepisywania prawa na nowo, lecz wspierać przedsiębiorstwa i organy w jego stosowaniu. Dodawanie kolejnych regulacji gdy wciąż wdrażamy obecne, jest działaniem przeciwskutecznym i wprowadza zamieszanie wśród konsumentów, przedsiębiorców czy organów, które mają czuwać nad ich wdrożeniem.
Nasze ramy prawne muszą zostać dostosowane do ery cyfrowej, aby skutecznie przeciwdziałać uzależnieniom, dark pattern (mechanizmom, które wykorzystują elementy gry, by stać się bardziej atrakcyjn, zwłaszcza dla młodych użytkowników) i nieuczciwym praktykom dużych chińskich platform e-commerce. Jednak już dziś dysponujemy wieloma narzędziami, aby to zrobić. Nowe przepisy muszą być celowe i oparte na zapobieganiu jasno zidentyfikowanym lukom, rzetelnej ocenie skutków i konsultacjach z zainteresowanymi stronami. Czas na uproszczenie, doprecyzowanie i skuteczne egzekwowanie prawa.
(Mówczyni nie zgodziła się na pytanie zasygnalizowane przez podniesienie niebieskiej kartki przez Lukas Sieper)",
132,Maria | Guzenina,S-D,EN,256803,256803," – Mr President, dear colleagues, in 2024 alone, the EU received 4.6 billion e-commerce parcels, mostly from outside our borders and many of them failing to meet European safety standards – the risk in millions of European homes – products that endanger consumers and harm our fragile environment. This alone is a call to action.
The new legislative framework was adopted over a decade ago, and it no longer reflects the huge changes in our economy, technology and environment. This gap must now be closed.
Customers deserve the power of knowledge – clear, trustworthy information, through tools like the Digital Product Passport – to make decisions on their purchases. Without this transparency, our ambitions fall flat.
This revision is a crucial opportunity to align our product rules with today's and tomorrow's realities. So let's not waste it.
(The speaker agreed to take a blue-card question)",
133,Lukas | Sieper,NI,EN,256971,256971," – Mr President, thank you, colleague, for accepting the blue card. You said one thing that caught my attention: the customers must know. I can not agree on that more. At the same time, especially in the digital realm, I see a problem that many customers do not read through this long text, in the same way that we always just accept the general business rules without reading through any of it. So, in your opinion, what can we do to take the burden of reading through walls and walls and walls of text from the customer so they actually are informed in the time that they have?",
134,Maria | Guzenina,S-D,EN,256803,256803," – Thank you very much for the question. Simplification is in order in this manner, but also customers, and protecting Europeans from faulty products that can even endanger lives – for example, with children. If the toys – 80 % of them do not apply to our regulations. This is a big danger for the future of Europe, because children are the future of Europe.
We need to educate our people, already at the school level, and we must teach that everything that looks gold is not good for you, and everything that is claimed to be good for you can actually be a very dangerous thing.",
135,Regina | Doherty,PPE,EN,257237,257237," – Mr President, Commissioner, consumers today are shopping with their feet. They have high standards and they're asking the market to meet them. They're looking to make more informed decisions on product standards, supply chains and production processes, and this report is about helping producers to respond. This is about making Europe's product framework fit for the clean and digital future. But to succeed, we must create a system that drives innovation and competitiveness, not one that slows it down.
Consumers deserve products they can trust, products that are safe, sustainable and transparent. The Digital Product Passport can help achieve that by improving traceability and accountability, but it has to work for businesses too – especially for small and medium enterprises that literally form the backbone of our economy in Europe. That is why we should work towards interoperable data standards. Compliance must be clear, affordable and practical.
Europe's single market is one of our biggest strengths; we cannot afford to burden it with complexity or inconsistent enforcement, and that means keeping conformity checks proportionate and holding non-EU traders to exactly the same rules as everyone else. By striking the right balance, this framework can make Europe a global leader whilst protecting competitiveness and encouraging innovation.",
136,Pierre | Jouvet,S-D,FR,256898,256898," – Monsieur le Président, Monsieur le Vice-président Séjourné, ce rapport d'initiative de mon collègue David Cormand tombe à pic tant les enjeux qui sont devant nous sont colossaux.
Il y a un an, ici même, je dénonçais la déferlante des plateformes de commerce en ligne chinoises Temu et Shein, figures de proue de l'ultra-«fast fashion». Ces petits colis inondent et engorgent nos services postaux et nos douanes, posent aujourd'hui un problème majeur pour nos consommateurs, nos commerces et notre économie. En un an, rien n'a bougé ou presque. Les enquêtes sont lentes. La réforme des douanes n'est pas encore en vigueur. Pourtant, ces entreprises chinoises, aujourd'hui privées d'accès au marché américain, ciblent toujours plus agressivement notre marché intérieur: le partenariat prestigieux avec le BHV à Paris ou encore La Poste en France, des tentatives qui finalement ne sont là que pour de la communication.
En retoquant le projet de loi français sur la «fast fashion», la Commission nous condamne malheureusement à l'immobilisme. Mais aujourd'hui, avec ce rapport d'initiative, la Commission peut muscler ses objectifs de résilience durable pour le marché intérieur et apporter enfin des réponses efficaces pour que nous ne soyons plus simplement des consommateurs passifs, avec un marché inondé et des commerces qui chaque jour ferment un peu plus.",
137,Δημήτρης | Τσιόδρας,PPE,EL,256950,256950," – Κύριε Πρόεδρε, κύριε Επίτροπε, αγαπητοί συνάδελφοι, οι καταναλωτές στην καθημερινότητά τους έρχονται αντιμέτωποι με προϊόντα που δεν πληρούν τις ευρωπαϊκές προδιαγραφές. Τα περισσότερα από αυτά είναι εισαγόμενα και πολλά έχουν αγοραστεί από διάφορες πλατφόρμες. Η ζημιά είναι διπλή: δημιουργούνται κίνδυνοι για την υγεία των πολιτών, ενώ οι Ευρωπαίοι έμποροι και παραγωγοί υφίστανται άνισο ανταγωνισμό. Χρειάζεται, λοιπόν, ένα εκσυγχρονισμένο σύνολο κανόνων που θα διασφαλίζει ότι τα προϊόντα που διατίθενται στην αγορά της Ευρωπαϊκής Ένωσης πληρούν υψηλά πρότυπα ασφάλειας και ποιότητας και ότι παρέχονται επαρκείς πληροφορίες για την προέλευση και τα συστατικά τους. Όμως, δεν αρκεί το θεσμικό πλαίσιο. Για να είναι αποτελεσματικό, χρειαζόμαστε αυστηρή εφαρμογή των κανόνων, ενισχυμένους μηχανισμούς ώστε να ελέγχουν τι εισάγεται και τι κυκλοφορεί στην αγορά, καλύτερη εποπτεία ώστε να λειτουργεί η αγορά με όρους ανταγωνισμού και να αντιμετωπίζονται αθέμιτες πρακτικές. Στην εποχή που η αύξηση του κόστους ζωής είναι το υπ’ αριθμόν ένα πρόβλημα για τους πολίτες σε όλες τις ευρωπαϊκές χώρες και η αγορά αλλάζει με γρήγορους ρυθμούς, το νέο νομοθετικό πλαίσιο πρέπει να διασφαλίζει ότι τα υψηλά ευρωπαϊκά στάνταρ τηρούνται και αυτοί που τα παραβιάζουν υφίστανται τις συνέπειες.",
138,Salvatore | De Meo,PPE,IT,204333,204333," – Signora Presidente, signor commissario, onorevoli colleghi, in un contesto in cui l'innovazione tecnologica e gli obiettivi ambientali si intrecciano sempre più, se vogliamo rafforzare il mercato unico dobbiamo garantire norme moderne, coerenti e realmente applicabili: questo a tutela dei nostri consumatori e della competitività delle nostre imprese.
Mi fa piacere e ringrazio che il relatore abbia voluto considerare alcuni punti salienti della mia relazione sul commercio elettronico, in particolare tutti gli aspetti sulla vendita online di prodotti non conformi alle normative, aspetti che rappresentano una minaccia sia per la sicurezza dei consumatori che per la concorrenza leale.
Dobbiamo insistere per avere degli strumenti di tracciabilità più efficaci come il passaporto digitale dei prodotti, l'obbligo di una persona responsabile stabilita nell'Unione, il rafforzamento e il coordinamento di tutte le autorità di vigilanza ma, soprattutto, la tempestiva creazione di un'unica autorità doganale europea.
Solo così potremo garantire che le regole europee valgano per tutti e costruire, quindi, un mercato unico, più sicuro, trasparente e competitivo, dove la transizione digitale e quella ambientale procedano davvero insieme, a vantaggio delle nostre imprese e dei nostri consumatori.",
139,Maria | Grapini,S-D,RO,124785,124785," – Domnule președinte, domnule comisar, stimați colegi, discutăm despre un raport, spun eu, extrem de important, un nou cadru pentru produse.
De fapt, avem multe regulamente și m-am gândit la ce ați spus dumneavoastră, domnule comisar: un cadru coerent de reglementare. Ce înseamnă asta? Avem suficientă legislație, haideți să o așezăm coerent, să protejăm consumatorul, să protejăm producătorul din Uniunea Europeană, pentru că nu numai acele milioane de pachete vin din țări terțe pe piața internă. Vin și vapoare întregi, vin tiruri de marfă cu marfă contrafăcută.
Avem etichetare, dar nu avem control. Stăm cu regulamentul vamal - sunt raportor pe acest regulament. Peste doi ani, dacă, se va aplica. Păi dacă nu avem control, degeaba reglementăm Și cred, domnule comisar, că aveți o sarcină grea, dar posibil de realizat, pentru că nu este nimic mai important decât să ne protejăm producătorii, industria europeană, să putem să protejăm în același timp și consumatorii de produsele care vin contrafăcute și cu prețuri de dumping.
Așadar, cred că la dumneavoastră este acum raportul. Va fi votat. La dumneavoastră este mingea în teren și dați o speranță producătorilor din Uniunea Europeană și cetățenilor că da, vom avea un cadru simplu de reglementare, dar sigur.",
140,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señor presidente, señor vicepresidente Séjourné, nunca estuve de acuerdo con que en la pasada legislatura la vicepresidenta encargada de los derechos fundamentales lo fuera al mismo tiempo de la protección del consumidor.
Pero encuentro que esa conexión está justificada en este nuevo marco legislativo para unas transiciones digital y sostenible hacia la economía circular. Porque es reforzar los derechos de los europeos, reforzar los derechos de los consumidores frente a la obsolescencia planificada de esa fast fashion y de esa tendencia a desperdiciar y a tirar más que a reparar y conservar. Porque, evidentemente, es una apuesta por la calidad más que por la cantidad y porque además es un acto legislativo en el que por fin, en lugar de degradar el estándar europeo, podemos reforzarlo incrementando no solo la protección de los consumidores, sino la responsabilidad de las empresas para que se adapten a este nuevo marco regulatorio que les obliga a reforzar la sostenibilidad y la incorporación de la Unión Europea a la economía circular.",
145,Nina | Carberry,PPE,EN,257296,257296," – Mr President, it's been over ten years since the EU last updated its rules on tobacco, vaping products and advertising. But in that time, vaping rates, particularly among children, have soared. Today, around 36 % of young people in Ireland aged between 13 to 16 say they vape, despite having never smoked before. Our rules are no longer fit for purpose. We must take steps to ban disposable vapes and restrict features that make them so appealing to children, especially on packaging and flavours.
But new rules alone will not be enough. Improved education and implementation will be needed too. In Ireland, we have banned the sale of vapes to under 18s, but too many shops ignored the law. And if we change the rules offline, they must also be applied online too. I am particularly concerned about the sale of vapes to children through social media platforms like Snapchat, so we can't look at this issue in isolation. We must look at how the EU digital rules can close these loopholes too.",
146,Jean-Marc | Germain,S-D,FR,256901,256901," – Monsieur le Président, chers collègues, les Journées internationales pour l'élimination de la pauvreté comme celle de vendredi dernier se succèdent, et pourtant cette réalité demeure. Notre continent si riche laisse encore 80 millions de ses concitoyens vivre dans la pauvreté. Alors, au moment où s'ouvre le débat sur les budgets à l'horizon 2034, ne pourrait-on pas au moins s'accorder pour garantir aux 20 millions d'enfants pauvres de notre continent les conditions d'une vie décente? Comment se peut-il qu'en ce XXIᵉ siècle, en Europe, des enfants rentrent encore de l'école le ventre vide? Qu'ils se retrouvent privés d'activités scolaires faute de moyens? Qu'ils se blottissent dans des cuisines glaciales où manquent cahiers, stylos, livres et manuels?
20 milliards d'euros sur les 2 000 milliards d'euros du prochain CFP: c'est ce qu'il faudrait pour que notre continent garantisse à tous les enfants l'accès effectif à la petite enfance, des repas sains à l'école, des activités scolaires, des soins gratuits et un logement décent. La grandeur d'une société se mesure à la manière dont elle prend soin des plus fragiles. Alors, chers collègues, il est temps, il est grand temps que les institutions européennes fassent de la promesse de 2019 de l'instauration d'une «child guarantee», d'une garantie enfants, une réalité continentale.",
147,Petra | Steger,PfE,DE,220897,220897," – Herr Präsident, sehr geehrte Damen und Herren! Friedensgespräche in Budapest – ein historischer Erfolg für Ungarn und Viktor Orbán. Und was macht die Europäische Union mal wieder? Sie dreht mal wieder durch und zeigt aufs Neue, dass hier lauter scheinheilige, hypermoralisierende Politiker sitzen, die offenbar nicht mehr wissen, ja, die verlernt haben, was Diplomatie in Wahrheit bedeutet: reden statt eskalieren, vermitteln statt moralisieren. Genau das macht Ungarn, und genau deswegen ist Ungarn mittlerweile das Herz der Diplomatie und die Stimme der Vernunft und für Frieden in Europa – Ungarn und leider nicht mehr Österreich.
Genau diese Rolle hätte das neutrale Österreich in Wahrheit wahrnehmen sollen, übernehmen sollen aus unserer Geschichte heraus. Doch dank einer unfähigen Verliererampel hat Österreich diese Rolle längst verspielt – ein politisches Armutszeugnis, genauso wie die Reaktion der Eurokraten hier. Wo bleibt die Anerkennung? Wo bleibt die Unterstützung Ungarns bei dieser wichtigen Aufgabe? Nein, stattdessen erleben wir ein Ungarn‑Bashing und eine Attacke nach der anderen. Ihr Ziel ist offensichtlich klar: Wahlen stehen an, und sie wollen auch dort in Ungarn einen EU‑hörigen, kontrollierbaren Politiker hinsetzen. Ihnen geht es nicht um Frieden in Europa. Ihnen geht es um Macht und sonst nichts anderes.",
148,Şerban Dimitrie | Sturdza,ECR,RO,257119,257119," – Domnule președinte, stimați colegi, în anul 2024, România a avut cel mai mare număr de cetățeni care sufereau de lipsuri grave din toată Uniunea Europeană, adică 17%, de trei ori mai mult decât media europeană. Astăzi, unul din trei copii din România trăiește în sărăcie.
Progresul economic cere să meargă mână în mână cu justiția socială, dar rămâne pentru mulți români doar un vis. Vedem cum matematica austerității eșuează în România și riscăm să încheiem anul 2025 tot cu un deficit bugetar de peste 8% din PIB.
Dar dincolo de cifre, România nu are nevoie de austeritate, ci de soluții pentru oameni. Iar tăierea fondurilor europene ar fi catastrofală pentru România. De aceea, solicit Comisiei Europene să nu penalizeze România pentru greșelile unei clase politice iresponsabile. Fondurile europene trebuie condiționate de competență și transparență, nu de austeritate oarbă.
Să-i ajutăm pe români, nu să-i pedepsim.",
149,Ciaran | Mullooly,Renew,EN,257298,257298," – Mr President, two human stories for you this evening, President, one common theme: the crisis facing industry due to the extortionate price of energy in Europe, costing thousands of jobs.
In my constituency in Ireland, Alex Armstrong from Kildare town has worked in the hospitality industry since he was 16 years old. He worked hard in the kitchens, weekends, bank holidays. But he doesn't do it anymore because Strong's Café in Kildare is closing down on 16 November because of overheads, crippling energy costs and more. It's no longer sustainable.
Joan is in her 70s; she's worked with her husband in a busy engineering business in the Midlands since 1968. She told me she's at the end of her tether because electricity companies, she says, have robbed them. The bills went from EUR 2 500 per month to EUR 10 000 per month.
When is the European Commission and the Irish Government going to realise that energy prices must be cut urgently? Industry can't wait for Russian gas to end or the super grid to be set up. We need to move now before thousands of other jobs are lost.",
150,Jaume | Asens Llodrà,Verts/ALE,ES,257015,257015," – Señor presidente, señor comisario, la Unión Europea —ustedes— acaba de firmar un acuerdo con Marruecos que incluye recursos naturales del Sáhara Occidental. Eso es precisamente lo que prohíbe no solo la ONU, sino el Tribunal de Justicia de la Unión Europea. ¿Cómo podemos desobedecer a nuestros propios tribunales? Ese Tribunal ha dicho que el Sáhara Occidental no pertenece a Marruecos, y hay que respetar las resoluciones.
Lo mismo ocurre con Palestina: ignoramos lo que dicen los tribunales de justicia en el conflicto y no solo no sancionamos y aislamos a la fuerza ocupante, sino que, además, mantenemos los acuerdos militares y comerciales. Debería debatirse sobre la suspensión parcial, y ni eso.
¿Con qué legitimidad vamos luego a pedirle a Trump que no invada Groenlandia o a Putin que no invada Ucrania si nosotros estamos defendiendo la invasión de otros países? Lo que vale para Ucrania debe valer para el Sáhara y para Palestina; lo contrario es hipocresía, hipocresía que destruye el alma y la legitimidad de Europa.",
151,Kathleen | Funchion,The Left,EN,257299,257299,"A Uachtaráin, I want to raise an issue to highlight a group who are currently sitting outside the Dáil, which is the Irish Parliament, and they're on hunger strike. They're a group of survivors of the Irish horrific industrial school system. This group is calling for individuals of that system to be awarded a Health (Amendment) Act, which is a HAA card, and a State contributory pension in response to what happened to them in their childhood and the consequences of this to their lives. It is the least, the absolute least, the Irish State could offer them.
We have a horrific situation in Ireland over the years. Our history is very poor in relation to people being forced into industrial schools, Magdalene laundries and mother and baby institutions. At the same time as these people are standing outside the Dáil on hunger strike, we had a group in Sean Ross Abbey sleeping out; elderly people sleeping out overnight to highlight their issue, asking for that site to be investigated and potentially exhumed.
So I am asking the EU Parliament to do everything in its power, and the Irish Government, as well, to do everything in its power, to give the redress that is deserved, to give these Health (Amendment) Act cards, State contributory pensions, and access to records and access to proper redress for any of the survivors of the industrial schools, the Magdalene laundries and the mother and baby institutions.",
152,Ondřej | Dostál,NI,CS,256851,256851," – Paní předsedající, český parlament se rozhodl trestat za politické přesvědčení. Dle novely trestního zákona šíření idejí komunismu má být trestné, podpora komunistického hnutí má být trestná, použití komunistických symbolů má být trestné. To vše už od ledna pod trestem pěti let vězení. Hned několik zemí, dobrých partnerů Evropské unie, má komunistické symboly ve svých vlajkách. Budeme se bát vyfotit s jejich diplomaty, aby vás v Česku nezavřeli? V členských státech Unie komunistické strany řádně působí. Jejich politici zastupují voliče v národních parlamentech a dokonce i v tomto parlamentu. Kdo z nich veřejně projeví svůj politický názor, pro který byl zvolen, bude se muset vyhýbat Česku, aby ho tam nezavřeli. Toto je nepřijatelné a absurdní.
Apeluji na instituce Evropské unie, aby chránily základní politická práva občanů Unie, aby vyzvaly Českou republiku, aby přestala kriminalizovat jejich výkon a aby tuto trestněprávní ohavnost zrušila.",
153,Matej | Tonin,PPE,SL,219652,219652," – Gospa predsednica! Se še spomnite leta 2004, pred 21 leti, ko je Slovenija vstopala v Evropsko unijo? Bila je zvezda takratnega vstopa, razvita, moderna, napredna. Kje je danes? Stvari se žal odvijajo nazaj, in moram reči, da Slovenija danes postaja ugrabljena država. Samo poglejmo primer policije. Policijo je vodil dve leti nezakonito imenovan direktor, katerega naloga je bila čiščenje policije, vseh tistih, ki se ne strinjajo s trenutno vlado. Posledica tega je napad na opozicijo, hišne preiskave brez resnih podlag in kazenske ovadbe in preiskave pri opoziciji. Stvari gredo še dalje. Komisija za preprečevanje korupcije, ki je odkrila nepravilnosti pri predsedniku vlade, je prav tako napadena. In tretja stvar: sledi še sprememba sodstva, ki na široko odpira vrata politiki. Slovenija žal postaja evropski bolnik.",
154,Maria | Grapini,S-D,RO,124785,124785," – Doamnă președintă, domnule comisar, stimați colegi, Uniunea Europeană declară, declară mereu Comisia Europeană, că cel mai important lucru este să avem siguranță alimentară.
Domnule comisar, cred că doamna președintă a Comisiei pur și simplu sfidează realitatea. De ani de zile, fermierii, și la dumneavoastră în țară, și la mine în țară - mâine îi avem aici, la Parlament - sunt în stradă, cerând niște drepturi firești. În primul rând, protecția pieței interne de aceste acorduri comerciale care le fac concurență neloială. Știm bine ce s-a întâmplat și cu importurile din Ucraina, și din alte țări terțe.
Apoi, reformarea PAC: în loc să facem o politică agricolă comună mai bună, să facem convergența subvențiilor, să avem bugete pentru tineri fermieri, ca să întinerim generația de fermieri, în primul rând, scădem bugetul și apoi amestecăm bugetul politicii agricole cu bugetul de coeziune.
Ce să spunem acestor oameni? Ce să spunem fermierilor? Că doar prin vorbe vrem să asigurăm siguranța alimentelor? Nu trebuie și fapte? Eu cred că Comisia Europeană trebuie să se trezească, pentru că altfel, sigur, piața va fi invadată de produse nesigure și agricultura europeană va muri.",
155,Viktória | Ferenc,PfE,HU,256857,256857," – Elnök Asszony! Marta Kos bővítési biztos nemrég Ukrajnában járt, ahol találkozott a nemzeti kisebbségek képviselőivel is. Ma azért kértem szót, hogy elmondjam, ezen a találkozón a kárpátaljai magyar közösség jogaiért valóban kiálló képviselőket nem engedték szólni. Biztos asszony szerint az ország teljesítette a házi feladatát, és emiatt az EU-csatlakozási tárgyalások klasztereinek megnyitását sürgeti. Jómagam, kárpátaljai magyar származású származású EP-képviselőként viszont pontosan tudom, hogy a nemzeti kisebbségek helyzete Ukrajnában továbbra sem rendezett.
A házi feladat, vagyis az Ukrajna tárgyalási keretdokumentumában jegyzett, úgynevezett 11 pont, és tágabban a koppenhágai kritériumok még nem teljesültek. Az EU eközben Magyarország a nemzeti kisebbségeket védő politikáját bírálja, miközben Brüsszel az, aki geopolitikai érdekei mentén habozás nélkül áldozza fel a saját koppenhágai elveit, és változtatni próbál a csatlakozási folyamat jelenleg hatályos döntéshozatali szabályain, veszélyeztetve saját tagállamai szuverenitását. Ezt nem engedhetjük.",
156,Beatrice | Timgren,ECR,SV,257090,257090," – Fru talman! EU sade att man skulle rädda skogen, men istället håller den nya lagen om avskogning på att kollapsa under sin egen byråkratiska tyngd.
Nu föreslår kommissionen ännu en gång att skjuta upp det här lagförslaget. Kommissionens egna datasystem klarar inte av belastningen, enligt dem själva. Om EU inte klarar av sitt eget system, hur ska då lantbrukare och småföretagare klara av det?
Den här lagen stoppar inga motorsågar i Amazonas. Men den sågar av grenen för våra egna företag. Medan världen springer ifrån oss har EU fastnat i blanketter.
Det här är inte miljöpolitik. Det här är byråkrati i förklädnad. Så, kommissionär Roswall, jag ber dig: Dra tillbaka det här förslaget! Det skulle vara det absolut bästa för både Sverige och Europa.",
157,Fernand | Kartheiser,NI,EN,256900,256900," – Madam President, on 17 September, more than 50 NGOs from across Europe sent the Commission a warning. The message was simple: the Digital Services Act is becoming less a shield for citizens and more a muzzle on speech. Quoting the letter: 'the DSA risks violating Article 11 of the EU Charter on Fundamental Rights'.
Madam President, legal acts written in vague words, implemented by politicised enforcers and using undefined concepts do not defend democracy; they corrode it. The DSA abolishes freedom of speech through both political and algorithmic censorship.
So when will the Commission at last change its course and stop its hunt on democratic freedoms? Will it use the November review of the DSA, or even the upcoming Digital Omnibus legislation, to correct course and ensure that the DSA protects freedom of expression, rather than eroding it?",
158,Maria | Walsh,PPE,EN,197863,197863," – Madam President, thank you very much. Colleagues, tonight I wanted to share some of the latest findings from my Member State of Ireland that are deeply distressing. In the past 15 months, Gardaí have identified 55 children in Ireland who have suffered online sexual abuse. These are not just numbers; these are children whose lives have been violated and forever changed.
At the start of this month, the European Commission issued a reasoned opinion to Ireland, alongside Bulgaria and Spain, for failing to correctly transpose provisions of the Child Sexual Abuse Directive. That any Member State, including my own, still falls short is unacceptable. Across all existing legislation and new proposals aimed at combating child sexual abuse, we cannot allow bureaucracy, politics or misinformation to distract from the real fight, which is protecting children from abuse.
It is imperative that our responses match the scale of this growing crisis. If we want to see a genuinely safer Europe for our children, then we must offer more words than of sympathy; we must offer concrete actions and protections.",
159,Sérgio | Gonçalves,S-D,PT,257079,257079," – Senhora Presidente, Senhoras e Senhores Deputados, na sexta-feira passada, após forte pressão dos Estados Unidos da América, a Organização Marítima Internacional decidiu adiar, por um ano, a votação sobre um instrumento a nível mundial para promover a descarbonização do transporte marítimo, o que é um sério retrocesso na luta contra as alterações climáticas.
Perante isto, a União Europeia deve redobrar o empenho diplomático para que no próximo ano haja um voto positivo e um acordo à altura da urgência climática. Ao mesmo tempo, temos de manter o rumo, implementando plenamente a legislação europeia para descarbonizar o transporte marítimo.
Esta é uma transição exigente, sobretudo se o resto do mundo não a acompanhar. Precisamos, por isso, de mais investimento a nível europeu, especialmente direcionado para as ilhas —como a minha, a Madeira —, que estão dependentes deste meio de transporte e cuja pequena escala dificulta a captação do capital necessário.
A União Europeia tem de ser autónoma neste domínio, independentemente do que fizerem os Estados Unidos da América, e devemos continuar o nosso caminho na transição verde, liderando o mundo pelo exemplo.",
160,Valérie | Deloge,PfE,FR,256886,256886," – Madame la Présidente, Mesdames et Messieurs les extrémistes verts, je viens de Bourgogne-Franche-Comté. Dans ma région, on élève le poulet de Bresse, le bœuf charolais et on affine le Comté. Chez moi, un steak ou une saucisse c'est un produit d'origine animale. Un steak végétal, ça n'existe pas. C'est une invention de communicants hors sol qui veulent donner un vernis naturel à des produits ultratransformés.
Ceux qui prétendent défendre la planète ne connaissent pas la terre. Ils méprisent les éleveurs et promeuvent des produits industriels à base de soja importé, de colorants et d'additifs. Est-ce que vous pensez que c'est ça l'écologie?
L'être humain est un omnivore. Il s'est développé grâce à une alimentation issue de viande, d'œuf ou de lait. Remplacer cela par des protéines ou des colorants artificiels, c'est renier notre nature. Manger de la viande de qualité, c'est sain et responsable. C'est célébrer notre gastronomie et nos terroirs. La véritable écologie valorise le localisme et soutient les éleveurs plutôt que les lobbys. À bon entendeur.",
161,Kateřina | Konečná,NI,CS,23699,23699," – Paní předsedající, poslední kroky dvou Komisí vedených Ursulou von der Leyenovou vedly ke zvýšení cen energií, pohonných hmot, topení, jídla, zkrátka úplně všeho, na co si člověk může vzpomenout. Kvalita života obyčejných občanů stagnuje a v některých případech se dokonce zhoršuje. Paní předsedkyně von der Leyenová a její Komise dostaly Evropskou unii a její občany přímo před propast a nyní hodlají udělat velký krok vpřed. ETS 2 má pro občany zdražit úplně všechno. A proč? Aby se již tak plné peněženky spekulantů staly ještě o něco plnější. Myslím, že nedávné volby v mé zemi jasně ukazují, že občané o ETS 2 nestojí. Drtivou většinu hlasů totiž dostaly subjekty, které explicitně ETS 2 odmítají, a já doufám, že nová vláda před Komisí neskloní hřbet. I další země, jako jsou například Slovensko a Polsko, povolenky odmítají. Prosím, naslouchejte také jim. Nezavádějme ETS 2, naopak přehodnoťme radikálně i staré ETS 1. Tato opatření totiž nejsou o ochraně přírody, ale o redistribuci majetku od běžných lidí ke spekulantům. A tomu říkáme – stačilo!",
