,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
29,Bert-Jan | Ruissen,ECR,EN,197773,197773," – Madam President, I would like to refer to Rule 150 of Parliament's Rules of Procedure.
As we speak, Nigerian singer Yahaya Sharif-Aminu is facing a death penalty for sharing a song on the Prophet Muhammad. During a recent hearing, the public prosecutor spoke explicitly about the intention of the state to publicly execute Sharif-Aminu.
This is now in the hands of the Supreme Court, but the situation is very urgent. We have, in my opinion, to act now. As the European Parliament, we have called for the immediate release of Yahaya twice, in 2023 and 2025. So, I would like to urge you to contact the Nigerian authorities again and call again for his immediate release.",
30,Annalisa | Corrado,S-D,IT,257169,257169,"Global Sumud Flotilla, una missione umanitaria che è stata fermata illegalmente e criminalmente in acque internazionali, con oltre 400 cittadini, tra cui moltissimi europei che sono stati trasportati, loro malgrado, e deportati in acque al porto di Ashdod, in Israele, e lì sono stati trattati senza alcun rispetto del diritto internazionale, senza contattare le ambasciate, senza contattare i consolati, senza contattare i legali, privati di acqua e viveri, esposti a percosse, derisi e picchiati, anche noi europarlamentari.
Io vorrei ricordare in quest'Aula che non è questione di simpatia o antipatia per la missione della flottiglia, che vuole soltanto ripristinare i canali umanitari che illegalmente sono stati soppressi laddove è in corso un genocidio, ma che qui si tratta della democrazia e del rispetto di queste istituzioni. Le relazioni amorose con gli autocrati finiscono, è la democrazia che resta.",
31,Brigitte | van den Berg,Renew,NL,256976,256976," – Voorzitter, deze maand beginnen er duizenden stagiairs in onze Europese instellingen. Natuurlijk een vrolijke dag voor hen, maar ik baal ervan. Ik baal ervan dat deze stages niet toegankelijk zijn voor studenten in het beroepsonderwijs of voor studenten in het vakonderwijs.
Mag ik u eraan herinneren dat twee derde van de Europeanen geen universitaire opleiding heeft, maar een beroepsopleiding? Waarom zijn onze stageplekken niet toegankelijk voor die groep?
Ik ben natuurlijk heel blij dat dit het laatste jaar is dat de Europese Commissie alleen stagiairs met een universitaire opleiding aanneemt, want zij heeft aangekondigd dat ze volgend jaar honderd plekken voor studenten uit het vakonderwijs beschikbaar maakt voor haar Blue Bookstage. Maar waar blijven wij? Waar blijft het Europees Parlement en hoe zorgen wij dat wij ook vakmensen betrekken in onze kantoren? Ik roep al mijn collega’s op om een stagiair in het beroepsonderwijs aan te nemen en iedereen kennis te laten maken met Europa.",
33,Daniel | Buda,PPE,RO,125012,125012," – Moțiunea de cenzură reprezintă un instrument democratic fundamental prin care Parlamentul European poate trage la răspundere Comisia atunci când există suspiciuni privind încălcarea gravă a principiilor europene. Totuși, un astfel de demers trebuie utilizat cu prudență, doar în situații bine justificate, pentru a nu submina stabilitatea instituțională și funcționarea coerentă a Uniunii.

În contextul actual, nu au existat elemente care să demonstreze o conduită necorespunzătoare sau un management deficitar al Comisiei care să justifice adoptarea moțiunii. Este esențial ca instituțiile europene să-și continue activitatea într-un climat de stabilitate politică și cooperare, în interesul cetățenilor Uniunii.

Am votat împotriva acestei moțiuni de cenzură, considerând că stabilitatea Comisiei Europene și continuitatea actului de guvernare european sunt vitale pentru consolidarea Uniunii și pentru implementarea eficientă a politicilor sale.",
37,Željana | Zovko,PPE,HR,185341,185341," – Poštovani predsjedavajući, poštovane kolegice i kolege, čestitam izvjestitelju Zdrojewskom na ovom izuzetno dobrodošlom izvješću.
Moja zemlja Hrvatska globalno je prepoznata po svojim sportskim uspjesima. Naš nacionalni identitet neraskidivo je povezan s ponosom koji nam donose naši sportaši - od nogometnih terena do atletskih stadiona, od plivališta do borilišta diljem svijeta.
Danas se u Hrvatskoj za sport izdvaja 160 milijuna eura. Naši sportaši svojim rezultatima stvaraju neprocjenjiv osjećaj nacionalnog ponosa. Hrvatska je istinski primjer sportske nacije, koja ne samo da ulaže u razvoj sporta, nego sustavno potiče mlade talente. Primjer toga je platforma koju je osnovala naša proslavljena atletičarka Blanka Vlašić. Ova inicijativa promiče važnost tjelesne aktivnosti među djecom i mladima potičući ih da otkriju i razviju svoje talente u svijetu u kojem sport sve češće ustupa mjesto digitalnim navikama.
Sport u Hrvatskoj povezuje ljude i ne poznaje granice, pa tako i ne poznaje granice zemalja u proširenju, pa je tako Luka Modrić, koji nije mogao naći svoje mjesto u početku, te prve korake napravio u Zrinjskom Mostar, koji ga je doveo do prvenstva. Zlatko Dalić, Livnjak iz Bosne i Hercegovine, koji s ponosom uspješno vodi hrvatsku reprezentaciju, pretvorio je našu šahovnicu u globalni simbol sportskog uspjeha i zajedništva. U Splitu se murali i dalje podižu u čast legendarnog Blaža Bake Sliškovića, dok Igor Štimac vodi Zrinjski iz Mostara prema vrhovima konferencijske lige.
Sport je mnogo više od tjelesne aktivnosti. On je ulaganje u budućnost, u zdravlje, u socijalnu koheziju. Zato programi poput Erasmus+ i regionalni fondovi trebaju prepoznati sportaše od samih početaka, pratiti ih kroz čitavu karijeru i uključiti ih u društvo nakon njihova završetka. Njihovo iskustvo i disciplina predstavljaju vrijednost koju moramo čuvati. Mladi danas trebaju sport više nego ikada zbog mentalnog zdravlja, socijalne uključenosti i osjećaja pripadnosti zajednici.
Zato pozdravljam ovo izvješće, dragi Bogdane, koji ističe potrebu daljeg razvoja europskog sportskog modela u skladu s vrijednostima Unije: jednakost, raznolikost, uključivost, održivost, zdravlje i dobrobit naših građana. Sport nije samo vitalni dio europskog gospodarstva, koji doprinosi s više od dva posto bruto društvenog proizvoda i gotovo 6 milijuna radnih mjesta. On je ključan za očuvanje fizičkog i mentalnog zdravlja, a i jačanje našeg zajedničkog europskog identiteta. Europski sport treba ostati u Europi, a ne ići negdje van.",au nom du groupe
38,Hannes | Heide,S-D,DE,197682,197682," – Herr Präsident, Herr Kommissar! Ich bin der festen Überzeugung, dass die meisten Europäerinnen und Europäer nicht wissen, dass es ein europäisches Sportmodell gibt und welche große Bedeutung es für den Sport hat. Es stützt sich auf Sportverbände und unterstützt Profi- und Amateurbereich gleichermaßen. Sport muss allen Menschen zugänglich sein, unabhängig von Geschlecht oder Herkunft. Wenn eine Sportart in einem Land aufgrund außergewöhnlicher Erfolge von Athletinnen und Athleten besonders populär wird, dann begeistert das vor allem junge Menschen für eben diese Sportart – und es sind lokal organisierte, durchweg ehrenamtlich arbeitende Vereine, die sich dieser jungen Sportbegeisterten annehmen.
Doch das europäische Sportmodell ist in Gefahr: Kommerzialisierung, besonders in Form von Investitionen von Staatsfonds totalitär regierter Drittstaaten, Großereignisse außerhalb Europas, Pläne für Turniere außerhalb des Einflusses der zuständigen Verbandsstrukturen. Die jüngsten Entscheidungen des Europäischen Gerichtshofes erfordern ein stärkeres Engagement für das Sportmodell. Die in Artikel 165 verankerten besonderen Merkmale und die auf freiwilligem Engagement basierenden Strukturen müssen stärker berücksichtigt werden – vom Wettbewerbsrecht bis hin zu Vorschriften über staatliche Beihilfen. Die Autonomie des Sports ist unantastbar: Über Regelwerke und Teilnahmebedingungen entscheiden die Verbände – nicht die Politik. Sportorganisationen müssen aber daher höchste Standards bei Governance und Transparenz umsetzen.
Es ist viel im Spiel und am Spiel: Der Sportsektor ist mit mehr als zwei Prozent des BIP und sechs Millionen Beschäftigten ein wachsender Wirtschaftszweig. Sein Mehrwert freilich ist sein Beitrag für den sozialen Zusammenhalt, für Gleichstellung und Inklusion, insbesondere von Menschen mit Behinderungen. Sportliche Betätigung ist Grundlage für eine gesunde Lebensweise. Wenn aber aufgrund klammer Budgets Sportanlagen von unseren Städten und Gemeinden geschlossen werden müssen, dann nützt das beste Sportmodell nichts. Deshalb müssen auch Förderungen für regionale Entwicklung für die Errichtung oder Erhaltung von Sporteinrichtungen verwendet werden können. Die Betreuerinnen und Betreuer müssen bessere Möglichkeiten bekommen. Der Erfolg von Erasmus+ für Trainerinnen und Trainer gibt uns Recht, in der nächsten Förderperiode das Programm auch für Sportlerinnen und Sportler zu öffnen. Und der vorliegende Bericht empfiehlt klare Maßnahmen, wie wir das europäische Sportmodell stärken und absichern können. Gehen wir es sportlich an – gemeinsam mit unserem Kommissar Micallef!",au nom du groupe
39,Aleksandar | Nikolic,PfE,FR,256883,256883," – Monsieur le Président, le sport, ça se vit. Je vais vous parler de quelque chose de très concret.
Dimanche, il y a une semaine, je jouais au football avec mon fils. Puis, en rentrant, il me dit: «J’aimerais bien voir un match, moi aussi.» On met la télévision et il y avait le match de l'AS Roma contre l'Hellas Vérone. Il me demande: «C'est quel pays?» Je lui dis: «Ce sont des Italiens.» On voit les joueurs de l'Hellas Vérone et il me demande: «C'est un Italien? C'est un Italien? C'est un Italien?» Et moi-même je me rends compte qu'en fait, il n'y avait plus qu'un seul Italien dans l'équipe de l'Hellas Vérone, à un moment où ce club est racheté par un fonds de pension américain; un club de plus qui est racheté par un fonds de pension américain en Série A. Mais c'est ce que l'on vit dans beaucoup de pays européens.
Alors, peut-on vraiment se dire qu'un club de football est vraiment d'un pays si dix joueurs sur onze ne sont plus de ce pays et s'il est détenu par un fonds américain, saoudien ou qatari, comme chez nous au PSG? C'est la question que se posent des millions de supporters européens, qui ont de moins en moins de repères.
Avec l'arrêt Bosman et les accords de Cotonou, l'Union européenne a fait du sport un marché, avec l'argent pour seul critère de concurrence entre les clubs, puisqu'il n'y a plus de quotas de joueurs nationaux comme c'était le cas avant. Les joueurs et les fonds de pension changent de club comme de chemise. Et les seuls enracinés au milieu de cette marchandisation totale, ce sont les supporters, considérés en retour comme de simples consommateurs.
Dans ce rapport, vous en prenez conscience – d'ailleurs, vous aussi, vous en prenez conscience, parce que, quand je vous écoutais, j'étais souvent d'accord, et c'est rare ici, au Parlement européen. Donc, je le dis, c'est vrai, j'étais d'accord. Mais, comme d'habitude, je ne vois rien de très concret pour que ce rapport ait un vrai impact sur le sport.
Oui, il faut que la majorité du capital d'un club soit détenue par des acteurs nationaux, à l'image du modèle allemand du «50+1», afin qu'ils n'appartiennent pas en majorité à des fonds de pension étrangers. Oui, il faut imposer un quota de joueurs formés dans le pays du club afin de préserver la formation, la proximité et le lien avec ceux qui suivent le sport. On doit défendre un sport de club enraciné, équilibré et équitable, pas un terrain de chasse pour des investisseurs et des pays en mal de notoriété.
Le sport, ce n'est pas une marchandise, c'est une identité, une culture et un lien social fondamental.",au nom du groupe
40,Lara | Magoni,ECR,IT,257149,257149," – Signor Presidente, onorevoli colleghi, signor Commissario Micallef, l'Unione europea ha competenze limitate nello sport e, proprio per questo, ogni volta che ne discutiamo serve un impegno straordinario. Le occasioni per sottolinearne il valore sono poche, ma preziose, e voglio riconoscere a tutti i gruppi politici la sensibilità dimostrata su un tema strategico.
Il modello sportivo europeo si fonda su valori che anticipano le competizioni: partecipazione, inclusione, rispetto, fair play e solidarietà. Non è solo una corsa verso la vittoria, ma un cammino di crescita personale e sociale.
In questo documento ho voluto che venissero messi al centro il ruolo insostituibile dei volontari, la necessità di maggiori diritti per le atlete in gravidanza e nel post partum, una reale accessibilità per le persone con disabilità e un potenziamento concreto dei fondi per la componente sportiva di Erasmus.
Detto questo, ci sono due nodi che non possiamo ignorare: il controllo degli stipendi degli atleti rischia di diventare una misura discriminatoria, senza paragoni in altri settori, e l'adattamento ambientale di eventi e infrastrutture, per quanto importante, potrebbe trasformarsi in una battaglia ideologica, distraendoci dalle priorità concrete dello sport.
Lo sport è molto più di uno spettacolo, è salute, riscatto sociale, crescita. Difendiamolo con passione, concretezza e con la determinazione che merita. Viva lo sport!",au nom du groupe
41,Nikola | Minchev,Renew,EN,257259,257259," – Mr President, Commissioner, colleagues, this is a report whereby we, as the only European Union institution that is directly elected by the European citizens, want to show how we see sport being developed on our home soil and we want to reinforce it together with the Commission. For better or worse, sport in Europe is not organised the same way as in other continents; I think, personally, that is for better.
But let me highlight just a couple of important aspects from the report. Yes, the European Sport Model encompasses professional and grassroots sport. The top level earns the most, is the most glamorous, but without the foundation there is no top. That is why redistribution down a pyramid is essential.
Yes, sport faces numerous challenges, like problems of governance, match-fixing, dynamic ticket pricing, online piracy, doping, discrimination – we need to tackle them. Member States should ratify the Macolin Convention. The Commission should act against illegal streaming of live content that deprives the ecosystem of deserved income.
Yes, there should be a careful balance between national team competitions and club competitions. Players should be allowed to play for their nations. National teams should pay attention to their health.
Yes, there are new and evolving trends in ownership and we need to be very careful with them.
Yes, domestic competition matches should not be played abroad. I do not think we should invent a definition for 'domestic' or 'international' in order to understand what should be played where. Wherefore the opposition of today is a good day for governance in sport.
And yes, European sport does not recognise breakaway competitions. Full stop. Otherwise, we should call it a day.",au nom du groupe
42,Rasmus | Andresen,Verts/ALE,DE,197448,197448," – Herr Präsident! Fußball gehört den Fans und nicht den Investoren. Zumindest sollte es so sein. Aber die Realität sieht anders aus: Fußball ist zur Geldanlage und zum Spielzeug von Superreichen geworden. Über 180 europäische Vereine sind Teil von intransparenten Multi-Club-Ownership-Strukturen wie Red Bull oder City. Ölscheichs aus Saudi-Arabien und Katar kaufen Vereine, Titel und somit auch politischen Einfluss.
Während einige wenige mit dem Fußball absurd viel Geld verdienen, leidet der Sport. Durch die ungleiche Verteilung von TV-Geldern, geschlossene Multi-Club-Systeme und astronomische Gehälter wird der faire Wettbewerb untergraben. Noch profitiert eine kleine Elite an Vereinen von dieser Entwicklung. Aber auch für sie wird der Kuchen kleiner, sobald die Spiele langweiliger werden. Wenn man an Spieltag sechs in Deutschland beispielsweise schon weiß, dass der deutsche Meister Bayern München heißt, dann gibt es keinen fairen Wettbewerb mehr. Fußball lebt aber genau davon: von fairem Wettbewerb, von Emotionen und von Spannung.
Die Selbstregulierung der UEFA und der nationalen Ligen ist gescheitert. Deshalb reicht es nicht aus, wenn die EU-Kommission darauf hofft, dass korrupte Sportverbände oder nationale Ligen den Sport schützen. Sie haben bewiesen, dass sie dazu nicht in der Lage sind. Wer will, dass der Fußball vor der Profitgier geschützt wird, der muss handeln. Und da reichen Absichtserklärungen nicht aus. Wir brauchen ein europäisches Regelwerk, ähnlich wie Großbritannien gerade Sachen auf den Weg gebracht hat. Wir brauchen den Schutz vor Investoren – 50+1 europaweit –, eine Beschränkung von Multi-Clubs, Gehaltsgrenzen und fairere Regeln für den Transfermarkt.",au nom du groupe
43,Νίκος | Παππάς,The Left,EL,256952,256952," – Κύριε Πρόεδρε, κύριε Επίτροπε, αρχικά να ευχαριστήσω και να συγχαρώ τον εισηγητή μας για την άψογη, στενή και αποτελεσματική συνεργασία που είχαμε. Συμφωνούμε όλοι ότι ο αθλητισμός δεν είναι απλά διασκέδαση, δεν είναι θέαμα, δεν είναι μόνο μπίζνες. Ο αθλητισμός είναι ένα κοινωνικό αγαθό, ένας φορέας αξιών και ένα εργαλείο συνοχής.
Το ευρωπαϊκό αθλητικό μοντέλο πρέπει να υπηρετεί την κοινωνία, να προωθεί τη συμμετοχικότητα και να στηρίζεται στην αλληλεγγύη. Με την έκθεσή μας κάνουμε το πρώτο βήμα για να προστατεύσουμε και να ενισχύσουμε το ευρωπαϊκό μοντέλο αθλητισμού, διασφαλίζοντας παράλληλα ότι ο αθλητισμός παραμένει προσβάσιμος σε όλους, χωρίς διακρίσεις, με ίσες ευκαιρίες για γυναίκες αλλά και για άτομα με αναπηρία.
Για να γίνουν όμως όλα αυτά πράξη, αυτό που ζητάμε με την έκθεσή μας είναι μεγαλύτερη χρηματοδότηση —ιδίως μέσω του προγράμματος Erasmus+—, καθώς και επενδύσεις σε τοπικές αθλητικές υποδομές. Την ίδια στιγμή, πρέπει να διασφαλίσουμε τη διαφάνεια, καθώς και τα δικαιώματα των αθλητών, αποτρέποντας φαινόμενα διαφθοράς, χειραγώγησης αγώνων και οικονομικής εκμετάλλευσης.
Ο αθλητισμός είναι γέφυρα μεταξύ λαών και πολιτισμών. Είναι πεδίο συνεργασίας και όχι αποκλεισμών. Ας υπερασπιστούμε, λοιπόν, ένα δίκαιο και ανοιχτό για όλους ευρωπαϊκό μοντέλο αθλητισμού, που υπηρετεί τις αξίες της Ένωσης, τη δημοκρατία, την αλληλεγγύη και τον σεβασμό στον άνθρωπο.
Επιτρέψτε μου να το πω για άλλη μια φορά: Ο αθλητισμός δεν είναι προνόμιο για λίγους αλλά δικαίωμα για όλους.",au nom du groupe
