,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
91,Laurent | Castillo,PPE,FR,256921,256921," – Monsieur le Président, chers collègues, la santé mentale est l'un des grands défis de notre siècle. Une personne sur six en Europe en souffre, souvent en silence, parfois dans la honte.
Mais cette souffrance n'est pas égale, elle suit malheureusement le gradient social. La précarité, la solitude, la perte de sens au travail frappent avant tout les plus modestes. Trop souvent, cette détresse conduit à des addictions – alcool, tabac, écrans, drogues – qui enferment plus qu'elles ne soulagent. La santé mentale n'est pas seulement une question médicale, mais aussi une question de dignité et de justice sociale.
L'Union européenne doit agir sans se substituer aux États, mais en formant, en partageant et en soutenant la prévention. Investir dans la santé mentale, c'est protéger nos peuples, leur équilibre, leur avenir et leur souveraineté.",
92,Alessandra | Moretti,S-D,IT,124799,124799," – Signor Presidente, onorevoli colleghi, la salute mentale è uno dei grandi mali del nostro tempo. Colpisce in maniera trasversale, nessuno ne è esente, ma sono i più deboli a subirne le conseguenze più pesanti. In particolare, sono proprio i giovanissimi a manifestare i segni più evidenti di queste malattie, che spesso non vengono individuate tempestivamente, determinando anche per le famiglie un peso che non riescono a sopportare.
Aumentano i disturbi alimentari, aumenta l'autolesionismo, aumentano l'ansia, l'aggressività e la dispersione scolastica. Nonostante questo, l'assistenza per la salute mentale non è inclusa tra le prestazioni sanitarie pubbliche e le persone vengono così lasciate sole.
Le conseguenze non ricadono esclusivamente sulle persone colpite direttamente, ma sulla società, che da un lato perde risorse umane e dall'altro rischia di avere soggetti problematici abbandonati a se stessi. Serve un impegno maggiore, sia europeo che dei paesi membri, per includere la salute mentale tra le priorità nell'ambito di una vera Unione europea della salute che dobbiamo completare.",
93,Nikos | Papandreou,S-D,EN,244571,244571," – Mr President, Commissioner, as the last speaker, I'd like to sum up what we heard in one minute. I think there's three things. First of all, we were talking about dealing with the mental health problem per se, the person. That means we're looking at the individual. That means we need more healthcare professionals. We also did not mention the healthcare asylums, and it was Michel Foucault who said the quality of a society you can find out by visiting the mental asylums. So we need to do work on that as well. That's the specific.
The general is the problems that are caused that bring us to mental health problems. So we have the war in Ukraine. If you go to Ukraine, which I've been, they say we all have mental health anxiety. We are trying to stop the war. We have the apocalypse of the climate above us. We have the Green Deal to try to deal with that. And of course, because I have children, we have the awful thing called the screen, which has great things, but also has caused an increase in anxiety in the young. And I think of Foucault's visit to the mental asylums – I would say visit the schools, and we can see the craziness going on there today.
Finally, everybody agreed – everybody agreed, regardless of politics – that mental health should be at the top, top priority in every single policy. So I think if we take something away, let's make it really the number one project for the EU. The EU will be a gentle place. It will not be the rampant wars and capitalism we see in other countries. This should be the place where the social welfare state really works and supports the people.",
94,Gabriel | Mato,PPE,ES,96936,96936," – Señor presidente, un dato: en 2024, en España se suicidaron once personas cada día, un total de 3 843 personas en todo el año. La mera idea debe helarnos la sangre.
En la víspera del Día Mundial de la Salud Mental, quiero insistir en que estamos en una situación crítica. La pandemia y el deterioro económico de los últimos años han agravado más aún la situación, especialmente entre los jóvenes donde los casos de depresión se han duplicado. Son esos mismos jóvenes a los que legamos la responsabilidad de construir el futuro de Europa.
Y no puedo dejar de referirme a mi isla de La Palma, donde, tras la erupción del volcán, las secuelas del mismo siguen bien presentes en todos los ámbitos. Esto debe cambiar. No podemos permitir que la salud mental siga siendo una carga oculta en nuestras sociedades. Debemos ser ambiciosos en nuestros objetivos: reducir el estigma que rodea la salud mental, mejorar el acceso a servicios de calidad y apoyar a los grupos más vulnerables. No importa cuántas leyes, reuniones y debates tengamos; si no conseguimos que buscar ayuda y querer estar mejor sean cosas normales, no habremos conseguido nada.
La salud mental no puede esperar.",
95,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señor presidente, este debate sobre una estrategia europea de salud mental apela a las competencias legislativas de este Parlamento Europeo sobre las plataformas tecnológicas, cuyos algoritmos adictivos tienen un impacto decisivo sobre los menores de edad en los que la tasa de suicidio es la principal causa de mortalidad en toda la Unión Europea, y está directamente relacionada con el acceso a internet.
Por tanto, el mensaje es muy claro: el Parlamento Europeo debe legislar sobre la protección de los menores en línea con urgencia porque es imprescindible poner reglas comunes en lo que de otro modo serán soluciones fragmentarias y contradictorias entre sí de los Parlamentos nacionales.
Y la tercera lección es que sí: ya no hay debate sobre salud que no incorpore la salud mental. Pero no hay debate sobre la salud mental que no tenga que fijar la vista en una regulación del acceso de los menores a las plataformas en línea y a los servicios de internet que sea compatible con la privacidad y la confidencialidad de los datos personales —claro que sí—, pero también con la dignidad y con el libre desarrollo de la personalidad, que son derechos fundamentales.",
96,Cynthia | Ní Mhurchú,Renew,EN,257301,257301,"a Choimisinéir, on World Mental Health Day, we are reminded that mental well-being is not just an individual issue, it's deeply shaped by the world we live in.
I proudly wear the pin of the Samaritans in Ireland today because economic inequality, unemployment, poor housing, lack of access to education or healthcare – they all create conditions that can harm mental health, push people to the margins, to the edge. And, of course, when people struggle to make ends meet, their stress, anxiety and sense of hopelessness only grows.
So mental healthcare must go beyond therapy rooms. It should include fair wages, safe communities, affordable housing and quality education. Investing in these social foundations isn't charity, it's prevention. When societies address inequality and build security together, they nurture resilience and mental health resilience.",
97,Lukas | Sieper,NI,EN,256971,256971," – Mr President, colleagues, dear visitors, after I got elected to the European Parliament was the best time of my life – how exciting, how wonderful to be able to work here, how wonderful to be able to shape Europe's future!
Dear colleagues, after I got elected was the worst time of my life. I worked 80 hours, I was lonely, I was away from home and I fell into a deep depression. For the first time in my life I developed a drinking problem, and that's something coming from a German, I can tell you.
This job, this world that we live in, is so challenging for our mental health that we sometimes forget what it does to ourselves. So I would take this opportunity, dear colleagues, to remind you to look after yourselves because Europe needs you – Europe can only progress when you, as MEPs, take care of your mental health.",
98,Sunčana | Glavak,PPE,EN,202036,202036," – Mr President, I'd like to thank my dear colleague and say: don't worry, we love you, you're not alone.
Poštovani predsjedavajući, kolegice i kolege, samo ću podsjetiti da je ovogodišnja tema Svjetskog međunarodnog dana zdravlja pristup uslugama mentalnog zdravlja u katastrofama i izvanrednim situacijama i da ovog trenutka jedna od pet osoba u područjima pogođenima sukobom pati od mentalnih teškoća. Međutim, i jedan od pet adolescenata u dobi od 15 do 19 godina pati od mentalnih poremećaja. 97 % djece koristi internet svaki dan 8 sati i 40 minuta. Jedno od šestero djece doživjelo je cyberbullying. I, da, slažem se, moramo učiniti korak dalje, posebno u zaštiti djece. EPP se već nekoliko godina zalaže za kriminalizaciju internetskog nasilja i ja se iskreno nadam da će svi zastupnici u ovom parlamentu podržati našu inicijativu. Mentalno zdravlje je tišina koju prečesto ne čujemo. Zato, pogledajmo se, budimo otvoreni i iskreni i pomozimo, ne samo graditi ceste, već graditi zdraviju Europu.",
99,Maria | Walsh,PPE,EN,197863,197863," – Mr President, Madam Commissioner, colleagues, today – or, I should say, tomorrow – is World Mental Health Day, as many of our colleagues have pointed out.
And I wish to speak of those whose mental struggles are too often overseen: our farming community. Across our Member States, farmers are facing the perfect storm: a reduced CAP budget, mounting climate pressures, volatile markets and financial constraints. In a recent survey of Irish farmers, 54 % said they do not know how to contact a local mental health clinic and 22 % do not know where to get information about mental illness.
This is why organisations like Embrace FARM – based in my constituency, in County Laois – are vital. They stand beside families after farm accidents or sudden deaths, by offering emotional and practical support when the unthinkable happens. So, colleagues, if we're truly going to value the farming industry, we need to ensure that upcoming agricultural supports include investments in services such as Embrace FARM.
Can I also highlight: in 2021, 47 000 deaths by suicide occurred here in our European Union – 47 000. That is not good enough. And we need to do everything we can do across all political groups to end the loneliness of people across our 27 Member States.",
100,Кристиан | Вигенин,S-D,BG,34232,34232," – Господин Председател, днес отбелязваме Световния ден на психичното здраве, ден, в който си припомняме, че няма здраве без психично здраве. Все по-често осъзнаваме, че психичното благополучие не зависи само от личната ни сила или нагласа, а и от условията, в които живеем. Социално-икономическите фактори като бедност, безработица, ниски доходи, социална изолация и неравенство, оказват дълбоко влияние върху човешката психика. Когато човек живее в постоянен стрес, без стабилен доход или сигурна среда, тревожността и депресията се превръщат не просто в личен, а в обществен проблем.
Ето защо борбата за психично здраве трябва да бъде и борба за социална справедливост. Необходими са повече инвестиции в образование, достъпно здравеопазване и програми за подкрепа на уязвимите групи. Нужно е да говорим открито за психичното здраве, без срам и стигма, и да създадем общество, в което помощта е близо до всеки човек, независимо от неговия социален статус. Приетата през 2023 г. Европейска стратегия за психично здраве, която поставя акцент върху превенцията, достъпа до грижи и борба със стигмата е добро начало, но са необходими и конкретни мерки.
Днес нека направим крачка напред към свят, в който психичното здраве е право, а не привилегия. Свят, в който грижата, разбирането и солидарността стоят в основата на човешкото достойнство.",
101,Nikolina | Brnjac,PPE,HR,204129,204129,"(početak govora izvan dometa mikrofona) ...koji se suočavaju s poteškoćama mentalnog zdravlja. I to moramo jasno reći. Današnji mladi odrastaju u digitalnom svijetu koji im donosi neograničen pristup informacijama, ali i golemi pritisak, vršnjačko nasilje i druge prijetnje. Kao majka vidim koliko su digitalne mreže postale svakodnevnica naše djece, ali i koliko snažno utječu na njihovo samopouzdanje, koncentraciju i osjećaj pripadnosti. Umjesto povezanosti, često stvaraju izolaciju. Zato Europa mora osigurati sustavnu podršku mentalnom zdravlju mladih u svim državama članicama kroz škole, lokalne zajednice i digitalnu pismenost i sigurnije online okruženje. Naš odgovor mora biti edukacija, prevencija i dostupna stručna pomoć.",
104,Caterina | Chinnici,PPE,IT,124861,124861," – Grazie Presidente, Commissario,
La salute mentale degli europei è purtroppo in continuo peggioramento.
Ma ancora più terribile è che, stando a dati dell’OMS pubblicati questo settembre, tale allarmante fenomeno a livello globale colpisce un ragazzo su sette (il 14,3%) tra i 10 e i 19 anni: depressione, ansia, disturbi comportamentali come deficit di attenzione e iperattività, disturbi alimentari, isolamento sociale estremo - fenomeno noto come hikikomori - autolesionismo, fino ad arrivare al suicidio che è drammaticamente diventato la terza causa di morte tra i 15 e i 29 anni!
L’Unione europea deve affrontare i fattori socioeconomici e, aggiungo, morali, all’origine del malessere profondo dei nostri giovani, certamente esasperato dalla digitalizzazione delle relazioni sociali, che ha portato ad un eccessivo utilizzo dei social media e ad una diminuzione delle interazioni personali.
La giornata mondiale sulla salute mentale ci invita a moltiplicare gli sforzi, a livello unionale e nazionale, per rafforzare le strategie di prevenzione e diagnosi precoce, ed altresì per garantire servizi di assistenza di psicoterapia accessibili e tempestivi. Le conseguenze del mancato trattamento dei problemi di salute mentale in età adolescenziale compromettono le opportunità di condurre una vita serena da adulti. Non abbiamo più tempo da perdere!",
105,Vasile | Dîncu,S-D,RO,33998,33998," – Sănătatea mintală nu este doar o problemă individuală, ci o oglindă a felului în care trăim împreună. În întreaga Europă, milioane de oameni se confruntă cu anxietate, epuizare și singurătate, adesea cauzate de insecuritate economică, lipsa locuințelor, izolarea socială și presiunea conectivității permanente. Nu putem trata aceste stări doar cu medicamente; trebuie să vindecăm și cauzele sociale care le produc.
În același timp, Europa intră într-o nouă realitate climatică. Temperaturile în creștere schimbă geografia bolilor. Țânțarii care poartă dengue și căpușele care răspândesc encefalita se extind spre nord. Schimbările climatice devin o urgență de sănătate publică, fără granițe și fără răgaz.
Sănătatea minții și sănătatea mediului sunt două fețe ale aceleiași monede. O minte sănătoasă are nevoie de o lume stabilă – de muncă decentă, spații verzi, echilibru digital și un viitor sigur.
Europa trebuie să acționeze prin știință, prevenție și compasiune. Pentru că a proteja mintea și planeta înseamnă a apăra demnitatea umană și speranța într-un secol care le pune la încercare.",
106,Viktória | Ferenc,PfE,HU,256857,256857," – Október 10. a Mentális Egészség Világnapja. A Lelki Egészség Világszövetségének idei mottója a szolgáltatásokhoz való hozzáférést hangsúlyozza katasztrófák és vészhelyzetek idején. Krízishelyzetekben épp a nemzeti identitás, az anyanyelv jelenti a legerősebb kapaszkodót, ezért a nemzeti kisebbségek pszichológiai ellátásához való hozzáférése nem történhet kulturális semlegességben.
Az orosz–ukrán háború immár negyedik éve tart, és miközben a világ a katonai eseményekre figyel, a lelki következményekről kevesebb szó esik. EP-képviselőként fontosnak tartom, hogy az ukrajnai mentális egészségügy – benne a nemzeti kisebbségek anyanyelvű segítsége – nagyobb figyelmet kapjon.
Nemrégiben Kárpátalján jártam, ahol találkoztam helyi magyar közösségekkel, civil és egyházi szervezetekkel. Megerősítést nyert, hogy a háború nemcsak fizikai, hanem súlyos lelki sebeket is ejt. A segítő szolgálatok és karitatív szervezetek emberfeletti munkát végeznek, ám forrásaik korlátozottak.
Ezért arra kérem az Európai Bizottságot, hogy indítson célzott programokat a nemzeti kisebbségek anyanyelvű támogatására, a pszichológusképzés és a terepi segítő hálózatok erősítésére, valamint biztosítson uniós forrásokat a civil és egyházi szervezetek mentálhigiénés munkájához.",
107,Ewa | Kopacz,PPE,PL,197525,197525," – Drodzy Koledzy,

Kiedy mówimy o zdrowiu psychicznym, mówimy o realnych historiach ludzi - naszych bliskich, przyjaciół, współpracowników. Zaburzenia psychiczne dotyczą już co czwartego Europejczyka, a w wielu krajach pomoc jest poza zasięgiem - brakuje specjalistów, wsparcia w szkołach i w podstawowej opiece zdrowotnej. WHO ostrzega, że problemy psychiczne staną jednym z największych wyzwań zdrowotnych XXI wieku. Szczególnie niepokojący jest wzrost zaburzeń wśród młodych - w pokoleniu dorastającym w atmosferze presji, niepewności i cyfrowej izolacji.

Nie wystarczy więc mówić o zdrowiu psychicznym w kategoriach medycznych. To temat polityczny i gospodarczy. Źródłem kryzysu są czynniki społeczne: niestabilność zatrudnienia, ubóstwo, nierówności, brak poczucia bezpieczeństwa.

Dlatego potrzebujemy europejskiej strategii zdrowia psychicznego, która połączy politykę zdrowotną, społeczną i gospodarczą. Musimy włączyć perspektywę zdrowia psychicznego do działań w zakresie zatrudnienia, edukacji i cyfryzacji. Wspólnotowe podejście, oparte na współpracy państw członkowskich, samorządów i organizacji społecznych, może stworzyć realny system wczesnego wsparcia i profilaktyki. Tylko tak zbudujemy społeczeństwo odporne na kryzysy, w którym dobrostan psychiczny stanie się integralnym elementem rozwoju.

Potrzebujemy konsekwentnej polityki opartej na dowodach, a nie symbolicznych gestach. Czas, by zdrowie psychiczne stało się jednym z filarów europejskiego modelu społecznego - nie hasłem, lecz realnym priorytetem.",
109,Elio | Di Rupo,S-D,FR,1294,1294," – Madame la Présidente, la presse fait état d’un mécanisme d’espionnage attribué à Viktor Orbán et à ses amis, par l’intermédiaire de la représentation permanente et de la Commission. Si cela était avéré, ce serait l’un des plus grands scandales que nous aurions connus.
Je vous demande de clarifier la situation au moyen d’une commission ad hoc. Par ailleurs, si une commission d’enquête du Parlement européen confirmait, après une analyse préliminaire, la véracité de ces faits, cela signifierait que les traités actuels seraient, une fois de plus, inadaptés aux réalités d’aujourd’hui de l’Union européenne.",
111,Nicola | Procaccini,ECR,EN,197820,197820," – Madam President, in this Chamber we are used to delivering bad news.
Today, however, we can all join the celebrations of the people in the streets of Tel Aviv and Gaza. A few minutes ago, a peace agreement was signed. Donald Trump has made it; despite all the bias against him, he succeeded. And this reaffirms a long tradition: conservative American presidents end wars rather than start them.
So, long live peace in Israel and Palestine.",
113,Iratxe | García Pérez,S-D,ES,28298,28298," – Señora presidenta, salvar de la muerte a tantas miles de personas inocentes es un objetivo que muchísimos aquí en esta Cámara hemos compartido durante estos dos últimos años y, por lo tanto, todos debemos estar satisfechos.
Muchísimas personas que estamos aquí llevamos estos dos últimos años pidiendo acabar con el terror que estaba ocurriendo en Israel y Palestina, y me hubiera gustado ver la misma intensidad y las mismas sonrisas que he visto hoy en esta Cámara a aquellos que han negado un genocidio que ha acabado con la vida de decenas de miles de niños inocentes —¡de decenas de miles de niños inocentes!—.
Para todos los demócratas, para todos los que pensamos que es necesaria la paz, hoy es un día de celebrar, pero también es solo el comienzo. El final solo será posible el día que haya una realidad, que es que el pueblo de Israel y el pueblo de Palestina, dos Estados, puedan convivir en paz.",
115,Bas | Eickhout,Verts/ALE,EN,96725,96725,"(in response to an off-mic comment from another Member) ... No, this is another topic, colleague. So hold your horses. This is another topic.
It has to do with Gaza, though. This is about our very highly esteemed colleague, Mélissa Camara. She was on the Freedom Flotilla and she was detained by the Israeli authorities. She is a Member of the European Parliament, who was part of a humanitarian mission ...
(Laughter from certain quarters)",
117,Bas | Eickhout,Verts/ALE,EN,96725,96725," – Thank you, Madam President.
What we hear now, and we do not know for sure, but what we hear now is that she may have been taken to a maximum security prison. We are very much ...
(Cheering and clapping from certain quarters)",
119,Bas | Eickhout,Verts/ALE,EN,96725,96725," – I hope this is on record, please, how people are reacting here.
So what I would like to make very clear, we are concerned about a colleague, about her safety, about her health, about her position, and we should all be.
Therefore, I ask you, Madam President, in all kindness, because that is sometimes very complicated on the right, to do your utmost to make sure that she is released and gets all the help that she needs. Thank you very much!
(Loud applause from certain quarters)",
132,Petras | Auštrevičius,Renew,EN,124766,124766," – Madam President, colleagues, on behalf of Renew Europe, I would like to propose an oral amendment to paragraph one. The aim is to include two Member States, namely Lithuania and Latvia, among the countries to which we express full solidarity. This is to correct a technical mistake, not a political one.
I read the text of paragraph one with the amendment. I quote:
'Expresses its full solidarity with Moldova as well as with Denmark, Sweden, Poland, Lithuania, Latvia, Finland, Romania, Estonia and all other Member States exposed to Russia’s direct threats, military provocations and acts of hybrid warfare; considers that the deliberate disruption, by Russian agents, of the EU’s air traffic, targeting Europe’s military critical services and infrastructure, and of the functioning of the political institutions of the EU and the Member States using UAVs is escalatory, risks miscalculation, endangers lives, constitutes a serious violation of applicable international norms and poses a serious threat to EU citizens and to peace and security in Europe'.",
133,Jacek | Ozdoba,ECR,PL,257086,257086," – Pani Przewodnicząca! Szanowni Państwo! Proponujemy dodanie zdań, że Parlament Europejski:
wzywa Komisję Europejską oraz Radę do podjęcia działań mających na celu wyciągnięcie konsekwencji wobec osób odpowiedzialnych za tak zwany reset w stosunkach Unii Europejskiej z Federacją Rosyjską oraz za promowanie i realizację projektów gospodarczych, które przyczyniły się do wzrostu zależności energetycznej Europy od Rosji, a w konsekwencji do obecnego kryzysu bezpieczeństwa i wojny przeciwko Ukrainie;
podkreśla, że Gerhard Schröder powinien zostać objęty sankcjami Unii Europejskiej, a jego przypadek winien stanowić symboliczny przykład braku akceptacji dla postaw sprzecznych z wartościami i interesami Unii Europejskiej.",
134,Nathalie | Loiseau,Renew,FR,197494,197494," – Madame la Présidente, pendant que des drones russes survolaient nos pays, des drones partis de Hongrie survolaient l’Ukraine. C’est la même provocation, le même déni de souveraineté. D’ailleurs, Viktor Orbán a osé nier la souveraineté de l’Ukraine. Il faut le dénoncer dans notre résolution.
Je m’étonne, Madame la Présidente, que vos services se soient opposés à ce que je dépose un amendement écrit. C’est pourquoi je présente un amendement oral. Peut-être que certains, à l’extrême droite, s’y opposeront et, s’ils s’y opposent, ils nous diront qu’ils ne sont pas seulement les amis de Viktor Orbán, mais aussi ceux de Vladimir Poutine.
L’amendement oral que je vous soumets est le suivant: «souligne que les États membres de l’Union européenne ne doivent en aucun cas se livrer à des violations volontaires de l’espace aérien souverain d’autres États membres ou des pays candidats à l’adhésion à l’Union européenne, comme cela a récemment été le cas, de façon regrettable, puisque le Premier ministre hongrois, Viktor Orbán, a admis que des drones lancés depuis le territoire hongrois avaient pénétré dans le ciel ukrainien».",
140,Laurent | Castillo,PPE,FR,256921,256921," – Madame la Présidente, Madame la Commissaire, chers collègues, une alerte sanitaire vient d’être déclenchée dans les Alpes-Maritimes, à Antibes, à Nice, ma ville. Plus de 300 cas de chikungunya ont été recensés. Un virus tropical qui n’a plus rien de tropical. Le moustique tigre s’installe désormais en Europe de manière durable. Le chikungunya provoque des douleurs articulaires intenses, souvent handicapantes, de la fièvre, des éruptions cutanées, des maux de tête et parfois des séquelles qui durent des semaines, voire des mois.
Ce n’est pas une maladie anodine: c’est une maladie qui bloque, qui isole, qui désorganise la vie quotidienne comme l’économie locale. Ce n’est pas un épisode isolé: c’est le symptôme d’un continent qui se réchauffe et d’une santé publique qui, trop souvent, réagit au lieu d’anticiper. Les moustiques et les tiques remontent vers le nord. Le climat a changé. Nos politiques de prévention doivent changer.
Alors oui, il faut agir. Renforcer la surveillance vectorielle. Partager les données entre États membres. Soutenir la recherche vaccinale et mutualiser les moyens — insecticides, répulsifs, laboratoires — pour éviter que chaque pays ne lutte seul dans son coin. Car, même si la santé reste et doit rester une compétence nationale, ce sujet montre que, sur ces enjeux sanitaires et climatiques, l’Europe doit être unie, concrète et utile.
Le chikungunya sur la Côte d’Azur n’est pas un fait divers local: c’est un signal d’alarme continental. Il nous rappelle que les menaces sanitaires ne connaissent pas de frontières et que seule une action coordonnée, fondée sur la science et la prévention, peut protéger durablement les Européens.",au nom du groupe
141,Vytenis Povilas | Andriukaitis,S-D,EN,119652,119652," – Madam President, dear Commissioner, colleagues, Europe is the continent experiencing the fastest rate of heating. Its rate of heating is twice the global average. It is very important to say this message to those who deny climate change. It's a very good example.
Therefore, we are at the forefront of this new dangerous trend. Because of that, Europe is experiencing longer and more intense transmission seasons for mosquito- and tick-borne diseases, and it should be kept in mind. Of course, despite a record number of deaths from heat and climate change-related concerns, we have big problems ahead of us.
Over the past years, the number of countries affected by, for example, Asian tiger mosquitoes presenting the chikungunya virus has doubled. The number of regions with the presence of those mosquitoes increased by 223 % in the last decade. It's once again a message to those who do not understand what it means. Surveillance, protection, prevention, preparedness, control actions and possibilities to protect and also to understand that we need to have vaccination in our hands.
Tick-borne encephalitis, which is spread by encephalitis ticks, is once again on the rise. And I welcome Baltic countries where vaccination against tick-spread encephalitis shows very good results. I welcome Commission intentions, I urge Member States to do more and include the European Commission proposal into their national action plans curbing mosquito-borne diseases.",au nom du groupe
142,France | Jamet,PfE,FR,189065,189065," – Madame la Présidente, oui, mes chers collègues, on observe une propagation des moustiques et des tiques qui entraîne la prolifération de maladies infectieuses chez nous aujourd’hui. Pour autant, cette propagation tient autant au changement climatique qu’à l’intensification des flux commerciaux et humains organisés par le système mondialiste et, ne l’oublions pas, par l’Union européenne. Mettre la prolifération uniquement sur le dos du changement climatique ne sert qu’à faire diversion du vrai problème: la circulation des hommes et des marchandises sans restriction. Alors, on ne peut pas se contenter de traiter les conséquences sans s’attaquer aux causes du problème.
Regardons nos territoires ultramarins. Le réchauffement climatique, là-bas, n’a pas causé d’épidémies, de paludisme ou autres. C’est bien la pauvreté; c’est bien — vous le disiez, Madame — par exemple le problème des eaux usées et notre refus d’une politique de développement sérieuse de nos territoires qui les rend si vulnérables. Le vrai remède contre les maladies infectieuses transmises par ces insectes parasites, ce n’est pas la décroissance prônée par les écofanatiques; c’est la croissance économique, la prospérité matérielle et la recherche, comme on l’a vu à Montpellier, où une chercheuse, en stérilisant les moustiques-tigres mâles, est parvenue à résorber cette épidémie.
Voilà, mes chers collègues, c’est à cela que nous devons travailler.",au nom du groupe
143,Beatrice | Timgren,ECR,SV,257090,257090," – Fru talman! Det är nästan tomt i den här kammaren nu när de flesta Europaparlamentariker har åkt hem, när vi debatterar bland annat fästingar den här eftermiddagen. Men jag välkomnar den här diskussionen. Fästingburna sjukdomar som borrelia och TBE kan innebära långa sjukdomsperioder och i värsta fall neurologiska problem. Dessa fästingburna sjukdomar har tyvärr blivit ett allt större problem. Den ökade populationen av rådjur och hjortdjur är en av orsakerna till spridningen av att fästingar har ökat. Nationellt genomförs en rad förebyggande åtgärder för att motverka både sjukdomar och för att minska spridningen.
Att plocka bort en och annan fästing hör sommaren till, men har man otur så kan en av dessa fästingar faktiskt sprida farliga sjukdomar. När jag växte upp så hade vi en liten pudel, Kajsa. Varje sommar fick hon fästingmedel och fästinghalsband. Men min pappa, när han var liten hade han en hund som hette Cheri och den gick tyvärr bort på grund av en fästingburen sjukdom.
I Norden följer vi noggrant den här utvecklingen genom initiativ som till exempel SVA:s ""Rapportera fästing"". Därför vill jag nu passa på att rikta ett stort tack till alla er där hemma som engagerar er för att bidra med data för att kartlägga spridningen. Detta är en lokal fråga. Vi behöver inte någon mer EU-inblandning. Jag hoppas aldrig höra några förslag på en EU-strategi eller, ännu värre, en fästingkommissionär. Det skulle bli minst lika dåligt som allt annat som ska centraliseras och beslutas överstatligt utan nationell kompetens. Vi behöver inga fransmän och inga tyskar för att hantera våra problem med fästingar i Sverige. Låt även jakten regleras nationellt utan restriktioner från EU, så att vi i Sverige effektivt kan bekämpa fästingar och spridningen av dessa sjukdomar.",au nom du groupe
144,Anja | Arndt,ESN,DE,256951,256951," – Frau Präsidentin! Will die Europäische Union der Pharmaindustrie einen weiteren roten Teppich ausrollen? Heute geht es um Risiken für die öffentliche Gesundheit in einem von der globalen Erwärmung betroffenen Europa. Dazu gab es in diesem Sommer in der Tagesschau in Deutschland eine Eilmeldung: Es gäbe in Südeuropa immer mehr lokale Ausbrüche von tropischen Krankheiten, die durch Mücken übertragen werden, wie Denguefieber, Zika, Malaria und Chikungunya. Und diese würden immer weiter Richtung Norden ziehen. Das Klima ist wieder Schuld und die asiatische Tigermücke. Anschließend gab es in diesem kurzen Artikel eine verdächtig ausführliche Tabelle mit entsprechenden Impfstoffen.
Ja, es gab laut der ECDC im Jahr 2024 in ganz Europa 304 Dengue-Fälle und im Jahr 2025 ganze 27 Chikungunya-Fälle, die nicht durch Reiserückkehrer oder Migranten importiert wurden. Aber die meisten Menschen entwickelten gar keine Symptome. Nur wenige hatten überhaupt Fieber. Warum sprechen wir dann darüber? Um die horrenden Klimaausgaben zu rechtfertigen, oder werden hier wieder große Geschäfte mit der Pharmaindustrie vorbereitet? Deutschland braucht die AfD, und Europa braucht die ESN.",au nom du groupe
145,Marta | Temido,S-D,PT,210480,210480," – Senhora Presidente, Senhora Comissária, de acordo com a Organização Mundial de Saúde, depois da pandemia de Covid-19, as alterações climáticas são a maior ameaça global de saúde pública do século XXI. Podem negá-lo à vontade.
Na Europa mantém-se a tendência de aumento das temperaturas, com verões mais prolongados e quentes, ondas de calor mais frequentes e severas, chuvas devastadoras, tempestades. Estes padrões são agravados pela perda de biodiversidade e pelo aumento da mobilidade humana, e vão aumentar o risco de doenças transmitidas por vetores e carraças, alterando a dinâmica da transmissão, mas também a distribuição geográfica.
No meu país, em Portugal, para além do dengue na ilha da Madeira, já há relatos de deteção de mosquitos transmissores do vírus zika. Estas doenças, muitas delas, não têm vacinas e são fatais. Quem está disponível para deixar morrer uma pessoa por causa de uma doença destas é inconsciente.
Pela nossa parte, consideramos da maior importância a declaração que hoje estamos a discutir e, por isso, apelamos para que a resposta a estas novas ameaças tenha sempre presente o seguinte: a ótica de uma só saúde; uma abordagem multidisciplinar e multinível; a integração de dados epidemiológicos, biológicos, climatéricos; a investigação entomológica de qualidade; a sensibilização pública e, naturalmente, o combate às alterações climáticas e a sua mitigação.",
146,Julien | Leonardelli,PfE,FR,256895,256895," – Madame la Présidente, Madame la Commissaire, chers collègues, l’Europe découvre aujourd’hui qu’elle n’est plus protégée. Des maladies venues d’ailleurs se propagent, portées par des moustiques et des tiques, que la mondialisation sans frontières que vous avez créée a fait venir. En France, en Italie, au Portugal, en Roumanie, chaque été devient un calvaire: les habitants se barricadent, les touristes fuient et les maladies avancent. Voilà le vrai visage d’une Europe ouverte à tout, sauf à la protection de ses peuples.
Et que fait Bruxelles? Des études, des rapports, des programmes pilotes. Pendant ce temps, les infections explosent et les Européens les plus modestes restent sans défense. Nous demandons donc une vraie stratégie de lutte antivectorielle et d’éradication des espèces invasives dans tous nos territoires et les zones touchées. Protéger nos peuples, nos terres et nos écosystèmes: c’est cela, la vraie écologie.",
